latitude,longitude,street_num,street_name,city,province,postal_code
43.772769,-79.3145085,52,Charlemont Crescent,Toronto,Ontario,M1T 1M6
43.8339985,-79.2747872,57,Charles Alfred Crescent,Markham,Ontario,L3S 2J4
43.8339846,-79.275473,62,Charles Alfred Crescent,Markham,Ontario,L3S 2J4
45.954039,-66.6170203,61,Charles Avenue,Fredericton,New Brunswick,E3A 6R1
43.4355177,-80.4879276,91,Charles Best Place,Kitchener,Ontario,N2M 5A4
43.8436942,-79.2479537,27,Charles Brown Road,Markham,Ontario,L3S 3J9
43.8458621,-79.2477835,85,Charles Brown Road,Markham,Ontario,L3S 3J9
43.8447096,-79.6545983,92,Charles Cooper Court,Vaughan,Ontario,L0J 1C0
50.4617391,-104.6459526,63,Charles Crescent,Regina,Saskatchewan,S4T 0M3
44.7263311,-63.5439618,11,Charles Keating Drive,Dartmouth,Nova Scotia,B2X 3V3
44.5953187,-79.4431847,44,Charles Road,Orillia,Ontario,L3V 6C7
44.1695752,-77.3769399,286,Charles Street,Belleville,Ontario,K8N 2Y8
43.4463879,-80.4833017,226,Charles Street East,Kitchener,Ontario,N2G 4N4
43.4463318,-80.4830781,228,Charles Street East,Kitchener,Ontario,N2G 4N4
43.8952182,-79.2954797,16,Charles Sturdy Road,Markham,Ontario,L6C 0Y2
43.8962045,-79.2959366,46,Charles Sturdy Road,Markham,Ontario,L6C 0Y2
43.7804239,-79.1442285,30,Charles Tupper Drive,Toronto,Ontario,M1C 2C6
43.6437749,-79.5480679,63,Charleston Road,Toronto,Ontario,M9B 1V1
43.7058178,-79.8157299,9,Charleswood Circle,Brampton,Ontario,L7A 1A7
43.1770269,-79.7985278,99,Charleswood Crescent,Hamilton,Ontario,L8J 3Z6
45.3280992,-75.9252468,16,Charlesworth Court,Ottawa,Ontario,K2K 0G8
43.6819486,-79.3899079,6,Charlesworth Lane,Toronto,Ontario,M4T 1W2
45.4384201,-75.6753729,27,Charlevoix Street,Ottawa,Ontario,K1L 8B3
45.3519184,-76.0418354,114,Charlie's Lane,Ottawa,Ontario,K0A 1L0
44.6730457,-63.5212161,14,Charlois Court,Dartmouth,Nova Scotia,B2W 2R4
43.8668222,-79.25424,18,Charlotte Angliss Road,Markham,Ontario,L3P 1K7
46.5794515,-81.1909272,117,Charlotte Avenue,Sudbury,Ontario,P0M 1L0
44.3920264,-79.7269113,11,Charlotte Court,Barrie,Ontario,L4N 5G4
43.4514245,-80.4502652,63,Charlotte Crescent,Kitchener,Ontario,N2A 1H1
46.5198193,-84.3048314,19,Charlotte Drive,Sault Ste. Marie,Ontario,P6B 3C6
44.6960588,-63.6621819,20,Charlotte Lane,Halifax,Nova Scotia,B3M 2L8
44.600812,-75.6840859,10,Charlotte Place,Brockville,Ontario,K6V 1W4
43.4524748,-80.4509444,114,Charlotte Place,Kitchener,Ontario,N2B 1A4
44.1601674,-77.3913646,14,Charlotte Street,Belleville,Ontario,K8P 3W2
43.7825239,-79.1448029,108,Charlottetown Boulevard,Toronto,Ontario,M1C 2C7
44.6768396,-63.5355605,88,Charlottetown Way,Dartmouth,Nova Scotia,B2W 0B6
43.7934292,-79.4622632,274,Charlton Avenue,Vaughan,Ontario,L4J 7R4
43.7801967,-79.4362463,145,Charlton Boulevard,Toronto,Ontario,M2M 1E3
43.8049745,-79.5898555,126,Charmaine Road,Vaughan,Ontario,L4L 3L4
43.8054999,-79.5892127,153,Charmaine Road,Vaughan,Ontario,L4L 3L4
48.453658,-123.4948948,685,Charmar Crescent,Langford,British Columbia,V9B 3T9
45.4796508,-76.0791078,142,Charmont Way,Ottawa,Ontario,K0A 3M0
43.1948679,-79.2865659,11,Charnby Place,St. Catharines,Ontario,L2N 7M4
43.7410057,-79.5957579,20,Charnleigh Court,Toronto,Ontario,M9V 3L5
43.8305853,-79.3951823,21,Charnwood Place,Markham,Ontario,L3T 6L2
43.8299071,-79.3945146,78,Charnwood Place,Markham,Ontario,L3T 6L2
43.9297121,-78.860631,520,Charrington Avenue,Oshawa,Ontario,L1K 2B8
43.8670414,-79.329571,28,Charrington Crescent,Markham,Ontario,L3R 9N6
43.8671611,-79.3288089,38,Charrington Crescent,Markham,Ontario,L3R 9N6
43.8603069,-79.5399853,27,Chart Avenue,Vaughan,Ontario,L6A 3B1
43.2270199,-79.9649854,13,Charterhouse Crescent,Hamilton,Ontario,L9G 2C1
43.7861653,-79.2601792,11,Charterhouse Road,Toronto,Ontario,M1S 3E5
43.8002261,-79.2793987,92,Chartland Boulevard South,Toronto,Ontario,M1S 2R7
45.3741475,-75.6556655,126,Chartley Private,Ottawa,Ontario,K1V 6T3
43.7919372,-79.187645,91,Chartway Boulevard,Toronto,Ontario,M1C 0C7
45.3327521,-75.7681477,24,Chartwell Avenue,Ottawa,Ontario,K2G 4C6
45.9595964,-66.6744099,84,Chartwell Court,Fredericton,New Brunswick,E3B 9R6
43.5139284,-80.2513251,51,Chartwell Crescent,Guelph,Ontario,N1G 3P4
44.2552438,-76.4533043,16,Chartwell Crescent,Kingston,Ontario,K7L 5H6
43.829451,-79.2866969,52,Chase Court,Markham,Ontario,M1V 4R1
43.4447471,-80.3095188,35,Chase Crescent,Cambridge,Ontario,N3C 1B7
43.4455008,-80.307532,121,Chase Crescent,Cambridge,Ontario,N3C 1B7
50.4970468,-104.5993112,15,Chase Crescent,Regina,Saskatchewan,S4R 8C5
43.8992079,-79.2424257,17,Chasser Drive,Markham,Ontario,L6B 1E8
43.8983334,-79.2403742,65,Chasser Drive,Markham,Ontario,L6B 1E8
49.6983814,-124.9796781,791,Chaster Road,Courtenay,British Columbia,V9N 1G0
43.2439186,-79.929651,21,Chateau Court,Hamilton,Ontario,L9C 7B9
42.9540448,-81.3426495,21,Chateau Court,London,Ontario,N6K 2K1
43.4016573,-80.3354315,72,Chateau Crescent,Cambridge,Ontario,N1R 6J8
43.8353639,-79.5675808,53,Chateau Drive,Vaughan,Ontario,L4H 3A2
43.7587459,-79.7558903,14,Chatelaine Court,Brampton,Ontario,L6R 3P4
43.8590127,-79.2504846,35,Chatelaine Drive,Markham,Ontario,L3S 3S9
43.8612428,-79.2516043,59,Chatelaine Drive,Markham,Ontario,L3S 3S8
43.714745,-79.4362845,14,Chater Court,Toronto,Ontario,M6B 4L5
44.0216311,-78.64817,25,Chater Lane,Clarington,Ontario,L0B 1M0
43.7440843,-79.3544853,40,Chatfield Drive,Toronto,Ontario,M3B 1H4
43.6796182,-79.3384943,44,Chatham Avenue,Toronto,Ontario,M4J 1K5
43.1873792,-79.2186876,15,Chatham Road,St. Catharines,Ontario,L2M 4T5
42.3204731,-83.030327,617,Chatham Street East,Windsor,Ontario,N9A 2X4
45.4637843,-76.2111373,84,Chats Road,Ottawa,Ontario,K0A 1X0
45.4640844,-76.2144831,118,Chats Road,Ottawa,Ontario,K0A 1X0
43.7645824,-79.2431489,20,Chatsmere Place,Toronto,Ontario,M1H 2P4
43.8112467,-79.5987279,71,Chatsworth Court,Vaughan,Ontario,L4L 3L4
43.3250378,-79.9174408,50,Chatsworth Crescent,Hamilton,Ontario,L0R 2H6
45.3416032,-75.6886008,14,Chatsworth Crescent,Ottawa,Ontario,K1V 1G8
43.6815788,-79.7824463,36,Chatsworth Drive,Brampton,Ontario,L6X 5M8
44.2543849,-76.5753501,759,Chatsworth Place,Kingston,Ontario,K7M 9A9
43.2255782,-79.9940648,84,Chatterson Drive,Hamilton,Ontario,L9G 1N1
44.2469957,-76.7294885,771,Chatterson Road,Loyalist,Ontario,K0H 2H0
43.6694036,-79.7274998,14,Chatterton Court,Brampton,Ontario,L6W 2E2
44.2434575,-77.4768456,185,Chatterton Valley Crescent,Quinte West,Ontario,K0K 2B0
43.8914482,-78.8370051,596,Chaucer Avenue,Oshawa,Ontario,L1H 6C9
42.9438381,-81.299802,35,Chaucer Court,London,Ontario,N6K 1W2
44.3957723,-79.7196293,95,Chaucer Crescent,Barrie,Ontario,L4N 5N4
42.9420761,-81.2999409,11,Chaucer Road,London,Ontario,N6K 1W2
43.7915323,-79.5995222,44,Chavender Place,Vaughan,Ontario,L4L 1L2
43.7905039,-79.5988793,72,Chavender Place,Vaughan,Ontario,L4L 1L2
43.8600441,-79.4684933,9,Chaya Sara Gardens,Vaughan,Ontario,L6A 4N7
43.8530158,-79.5036014,47,Chayna Crescent,Vaughan,Ontario,L6A 0S1
43.8539496,-79.5027466,178,Chayna Crescent,Vaughan,Ontario,L6A 0S1
43.8546756,-79.5012141,213,Chayna Crescent,Vaughan,Ontario,L6A 0S1
44.6779617,-63.5297005,60,Chebogue Lane,Dartmouth,Nova Scotia,B2W 0B9
43.7327838,-79.5731154,25,Checkendon Drive,Toronto,Ontario,M9W 4C9
43.8039748,-79.4691501,20,Checker Court,Vaughan,Ontario,L4J 7R4
43.8034318,-79.4688065,23,Checker Court,Vaughan,Ontario,L4J 7R4
43.7369643,-79.7739372,277,Checkerberry Crescent,Brampton,Ontario,L6R 2Z4
43.7606865,-79.5275908,21,Checkers Court,Toronto,Ontario,M3N 1X1
43.240211,-79.921753,158,Chedmac Drive,Hamilton,Ontario,L9C 7B7
43.3393484,-80.2901898,120,Cheese Factory Road,Cambridge,Ontario,N1R 7H2
43.8219261,-79.3199346,67,Cheeseman Drive,Markham,Ontario,L3R 5Y2
43.263309,-79.846216,97,Cheever Street,Hamilton,Ontario,L8L 5W8
43.2636445,-79.9591347,25,Chegwin Street,Hamilton,Ontario,L9H 0C1
43.742705,-79.3620101,64,Chelford Road,Toronto,Ontario,M3B 1H4
43.7723409,-79.1760782,12,Chelmer Gate,Toronto,Ontario,M1E 2T4
43.7898336,-79.43981,114,Chelmsford Avenue,Toronto,Ontario,M2R 2S7
44.6780761,-63.6609248,27,Chelmsford Place,Halifax,Nova Scotia,B3M 0B8
43.2328134,-79.7749818,70,Chelmsford Place,Hamilton,Ontario,L8E 2W8
44.2097779,-77.3951276,19,Chelsea Court,Belleville,Ontario,K8P 3C8
48.4496826,-89.2643917,464,Chelsea Crescent,Thunder Bay,Ontario,P7G 1H7
44.226042,-76.576846,302,Chelsea Road,Kingston,Ontario,K7M 4R5
43.1617718,-79.218494,28,Chelsea Street,St. Catharines,Ontario,L2P 3J5
43.7247663,-79.3931245,17,Cheltenham Avenue,Toronto,Ontario,M4N 1T2
43.7816584,-79.5970892,34,Cheltenham Avenue,Vaughan,Ontario,L4L 1L2
43.6758446,-79.7429575,16,Cheltenham Court,Brampton,Ontario,L6W 2G7
43.4607041,-80.4888473,15,Cheltenham Mews,Kitchener,Ontario,N2H 5E2
44.4112029,-79.6599414,167,Cheltenham Road,Barrie,Ontario,L4M 6M2
43.3676918,-79.7388388,204,Cheltenham Road,Burlington,Ontario,L7L 1C7
43.3676833,-79.7388353,204,Cheltenham Road,Burlington,Ontario,L7L 1C7
42.9591958,-81.1750657,251,Chelton Road,London,Ontario,N6M 0B1
44.6704889,-63.6668931,75,Chelton Woods Lane,Halifax,Nova Scotia,B3M 3W8
44.6655117,-63.5658048,11,Cheltonham Court,Dartmouth,Nova Scotia,B2Y 4V2
45.3129514,-75.9288502,24,Cheltonia Way,Ottawa,Ontario,K2T 1H7
43.5671802,-80.2401315,25,Cheltonwood Avenue,Guelph,Ontario,N1E 5H5
43.2167026,-79.7453749,16,Cheltonwood Court,Hamilton,Ontario,L8G 3H9
43.5016862,-80.5633908,281,Cheltonwood Crescent,Waterloo,Ontario,N2V 0C6
43.8025641,-79.46517,116,Chelwood Drive,Vaughan,Ontario,L4J 7X3
43.8021331,-79.4648579,121,Chelwood Drive,Vaughan,Ontario,L4J 7X3
43.7267322,-79.2724958,75,Chelwood Road,Toronto,Ontario,M1K 5H3
45.4696285,-75.483351,616,Chenier Way,Ottawa,Ontario,K4A 1L8
45.2415364,-75.722404,146,Chenoa Way,Ottawa,Ontario,K2J 0T5
42.997337,-81.2838638,128,Chepstow Close,London,Ontario,N6G 5K8
42.9979822,-81.2850787,22,Chepstow Gate,London,Ontario,N6G 5K8
48.440023,-89.2708292,175,Chercover Drive,Thunder Bay,Ontario,P7B 2A3
48.4408806,-89.2697738,176,Chercover Drive,Thunder Bay,Ontario,P7B 2A3
43.8499362,-79.5072299,36,Cherhill Drive,Vaughan,Ontario,L6A 0S1
43.8486831,-79.509496,153,Cherhill Drive,Vaughan,Ontario,L6A 1L7
43.2198136,-79.2242035,26,Cherie Road,St. Catharines,Ontario,L2M 7C4
42.9611369,-81.2973503,41,Cherish Court,London,Ontario,N6K 1M6
43.1925712,-79.2877301,30,Cheritan Court,St. Catharines,Ontario,L2N 7M4
43.7946724,-79.3365744,228,Cherokee Boulevard,Toronto,Ontario,M2J 4A4
43.4318137,-80.411539,29,Cherokee Court,Kitchener,Ontario,N2A 3G6
45.2771484,-75.9285946,529,Cherokee Way,Ottawa,Ontario,K2S 1B9
45.9796826,-66.6545452,101,Cherry Avenue,Fredericton,New Brunswick,E3A 1E1
43.2366395,-79.7116545,57,Cherry Beach Road,Hamilton,Ontario,L8E 6H2
43.5284534,-80.2142773,22,Cherry Blossom Circle,Guelph,Ontario,N1G 4M4
43.5304422,-80.2161082,43,Cherry Blossom Circle,Guelph,Ontario,N1G 4M4
42.9986437,-82.3539235,509,Cherry Blossom Court,Sarnia,Ontario,N7S 6K2
42.9995824,-82.3537306,509,Cherry Blossom Court,Sarnia,Ontario,N7S 6K2
43.9099331,-78.8052427,76,Cherry Blossom Crescent,Clarington,Ontario,L1E 2K8
43.8226497,-79.4141866,23,Cherry Blossom Lane,Markham,Ontario,L3T 3V2
43.4150984,-80.3815839,20,Cherry Blossom Road,Cambridge,Ontario,N2P 0A4
43.8571538,-79.4957656,7,Cherry Bush Road,Vaughan,Ontario,L6A 0S1
44.3575379,-79.6357425,207,Cherry Court,Barrie,Ontario,L4N 6A3
44.3581058,-79.6373906,218,Cherry Court,Barrie,Ontario,L4N 6A3
45.2528004,-75.9098774,47,Cherry Drive,Ottawa,Ontario,K2S 0H2
44.166777,-77.3650443,15,Cherry Gardens,Belleville,Ontario,K8N 1E9
43.3890984,-80.3560424,139,Cherry Hill,Cambridge,Ontario,N3H 3G5
43.416111,-80.4729831,37,Cherry Hill Drive,Kitchener,Ontario,N2E 2K2
43.7946744,-79.4769364,64,Cherry Hills Road,Vaughan,Ontario,M3J 3N3
43.7933412,-79.4756947,113,Cherry Hills Road,Vaughan,Ontario,M3J 3N3
48.4395886,-89.2531128,178,Cherry Lane,Thunder Bay,Ontario,P7B 1K3
43.1557886,-79.2491336,22,Cherry Street,St. Catharines,Ontario,L2R 0B3
43.7851552,-79.1515163,20,Cherrydale Court,Toronto,Ontario,M1C 2A2
48.3817527,-89.2961417,632,Cherrydale Place,Thunder Bay,Ontario,P7E 5R6
43.237319,-79.9248402,581,Cherrygrove Crescent,Hamilton,Ontario,L9C 5V8
43.7762074,-79.1500406,45,Cherryhill Avenue,Toronto,Ontario,M1C 1W7
43.8913965,-78.8159238,552,Cherryhill Street,Oshawa,Ontario,L1H 8S1
43.7569932,-79.7273914,25,Cherryplum Way,Brampton,Ontario,L6R 1W4
43.2180483,-79.7749283,25,Cherryridge Close,Hamilton,Ontario,L8G 5E5
43.8470242,-79.1527336,240,Cherrywood Avenue,Pickering,Ontario,L1V 3Y9
44.073048,-81.7504449,602,Cherrywood Court,Huron-Kinloss,Ontario,N2Z 2X3
46.4909426,-80.9252043,55,Cherrywood Crescent,Sudbury,Ontario,P3B 1T5
43.3156176,-79.8170604,623,Cherrywood Drive,Burlington,Ontario,L7S 2J8
43.5222938,-80.2847267,22,Cherrywood Drive,Guelph,Ontario,N1K 1X3
43.2288711,-79.8457928,39,Cheryl Avenue,Hamilton,Ontario,L8V 1T9
43.7721527,-79.3631842,49,Cheryl Shepway,Toronto,Ontario,M5H 2V5
45.8133047,-77.0747855,98,Cheryl Street West,Laurentian Valley,Ontario,K8A 7R9
43.3321448,-79.9092663,27,Chesapeake Drive,Hamilton,Ontario,L0R 2H6
43.5120354,-80.5119741,724,Chesapeake Drive,Waterloo,Ontario,N2K 0A9
42.9968715,-81.2878992,32,Chesham Avenue,London,Ontario,N6H 0H9
42.9966692,-81.2871213,61,Chesham Grove,London,Ontario,N6G 5K8
44.2400868,-76.583158,592,Chesham Place,Kingston,Ontario,K7M 6W6
43.663814,-79.5471671,35,Cheshire Drive,Toronto,Ontario,M9B 2Y7
46.541996,-84.3687833,343,Cheshire Road,Sault Ste. Marie,Ontario,P6C 2J6
43.2125644,-79.898331,254,Chesley Street,Hamilton,Ontario,L9C 6N9
43.8269828,-79.6432779,144,Chesney Crescent,Vaughan,Ontario,L0J 1C0
44.6676515,-63.6550088,14,Chessvale Close,Halifax,Nova Scotia,B3M 3Y7
45.3195435,-75.7105946,13,Chesswood Court,Ottawa,Ontario,K2E 7J8
43.2161562,-79.8947961,109,Chester Avenue,Hamilton,Ontario,L9C 6N9
48.4142097,-123.3544495,308,Chester Avenue,Victoria,British Columbia,V8V 3X5
43.3561172,-80.2846145,23,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3542133,-80.2845899,30,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3541306,-80.2845274,30,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3539224,-80.284878,30,Chester Drive,Cambridge,Ontario,N1R 8P1
43.353962,-80.2848242,30,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3540079,-80.284779,30,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3540599,-80.2847202,30,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3535598,-80.2842406,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3534998,-80.2842069,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3534929,-80.28443,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3534729,-80.2844985,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3534533,-80.2845606,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3536871,-80.284676,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3537265,-80.2846224,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3539121,-80.2844208,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.35385,-80.2843956,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3537973,-80.2843701,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3537375,-80.2843388,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3536706,-80.2843025,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3536113,-80.2842698,100,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3533651,-80.2841226,106,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3533035,-80.2840955,108,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3532576,-80.2840705,110,Chester Drive,Cambridge,Ontario,N1R 8P1
43.3532,-80.2840342,112,Chester Drive,Cambridge,Ontario,N1R 8P1
43.6814791,-79.3618624,12,Chester Hill Road,Toronto,Ontario,M4K 2R6
43.7971775,-79.3310512,182,Chester Le Boulevard,Toronto,Ontario,M1W 2K7
43.2263896,-79.7379223,57,Chester Road,Hamilton,Ontario,L8G 5G3
43.5772536,-80.2505274,8,Chesterfield Avenue,Guelph,Ontario,N1E 5H5
42.9687089,-81.2160073,145,Chesterfield Avenue,London,Ontario,N5Z 3J1
44.2262553,-76.6453768,47,Chesterfield Drive,Loyalist,Ontario,K7N 1A5
43.7880431,-79.321606,24,Chestergrove Crescent,Toronto,Ontario,M1W 1L7
43.6855651,-79.8224735,9,Chestermere Crescent,Brampton,Ontario,L7A 2Z3
43.8917962,-78.8323449,712,Chesterton Avenue,Oshawa,Ontario,L1H 6C9
45.3509597,-75.7277976,64 F,Chesterton Drive,Ottawa,Ontario,K2E 0C4
45.3509597,-75.7277976,64 F,Chesterton Drive,Ottawa,Ontario,K2E 0C4
43.5642557,-80.2266272,35,Chesterton Lane,Guelph,Ontario,N1E 7H1
43.7797729,-79.1301132,105,Chesterton Shores,Toronto,Ontario,M1C 3Y1
43.9001752,-79.3013838,32,Chestertown Square,Markham,Ontario,L6C 2P9
43.2541294,-79.8388821,50,Chestnut Avenue,Hamilton,Ontario,L8L 3A9
42.9626585,-81.3494502,23,Chestnut Hill,London,Ontario,N6K 2K1
42.9626131,-81.3500344,27,Chestnut Hill,London,Ontario,N6K 2K1
43.6531573,-79.5267012,13,Chestnut Hills Crescent,Toronto,Ontario,M9A 1A9
43.6586974,-79.5273065,73,Chestnut Hills Parkway,Toronto,Ontario,M9A 1A9
43.1392004,-79.2114762,31,Chestnut Lane,St. Catharines,Ontario,L2T 2L5
43.678911,-79.3890381,12,Chestnut Park,Toronto,Ontario,M4W 2K9
43.3576144,-79.7772555,659,Chestnut Place,Burlington,Ontario,L7N 2R4
43.5187043,-80.4924877,283,Chestnut Ridge,Waterloo,Ontario,N2K 0B3
43.3910605,-80.3480595,132,Chestnut Street,Cambridge,Ontario,N3H 3P9
43.3895235,-80.3495521,228,Chestnut Street,Cambridge,Ontario,N3H 3G5
43.1951064,-81.4077678,190,Chestnut Street,Lucan Biddulph,Ontario,N0M 2J0
43.1940342,-81.4080309,191,Chestnut Street,Lucan Biddulph,Ontario,N0M 2J0
46.5222789,-84.3379862,23,Chestnut Street,Sault Ste. Marie,Ontario,P6A 5S2
43.1392841,-79.213025,26,Chestnut Street,St. Catharines,Ontario,L2T 2L5
43.1393263,-79.2119172,36,Chestnut Street,St. Catharines,Ontario,L2T 2L5
43.1389852,-79.2201942,50,Chestnut Street West,St. Catharines,Ontario,L2T 2L5
43.7060571,-79.3774658,37,Cheston Road,Toronto,Ontario,M4S 1N2
42.9298341,-81.2398037,69,Cheswick Circle,London,Ontario,N6E 3N4
45.3384609,-75.7729757,12,Cheswick Place,Ottawa,Ontario,K1S 1T3
43.144886,-79.250145,23,Chetwood Street,St. Catharines,Ontario,L2S 1M3
50.8008007,-120.3182304,229,Chetwynd Drive,Kamloops,British Columbia,V2H 1L7
43.7457591,-79.3673168,15,Cheval Drive,Toronto,Ontario,M3B 1P7
43.7461243,-79.3657118,31,Cheval Drive,Toronto,Ontario,M3B 1P7
43.418363,-80.3126373,16,Cheval Street,Cambridge,Ontario,N3C 1Y9
43.7222116,-79.7834199,49,Cheviot Crescent,Brampton,Ontario,L6Z 3X3
42.9519688,-81.2369107,39,Cheviot Place,London,Ontario,N6C 2T1
43.6949131,-79.8335061,29,Chevrolet Drive,Brampton,Ontario,L7A 2Z7
43.7296015,-79.2644474,23,Chevron Crescent,Toronto,Ontario,M1K 3N7
45.4268356,-75.5204732,102,Chevron Place,Ottawa,Ontario,K1W 0H7
45.2492327,-75.730174,182,Cheyenne Way,Ottawa,Ontario,K2J 5W9
43.8355537,-79.4714513,59,Chezanne Trail,Vaughan,Ontario,L4J 9B5
43.8361911,-79.4717302,80,Chezanne Trail,Vaughan,Ontario,L4J 9B5
43.2106288,-79.6514193,38,Chianti Crescent,Hamilton,Ontario,L8E 5C5
43.2268356,-79.670452,77,Chiara Drive,Hamilton,Ontario,L8E 5J3
43.8541921,-79.5405996,26,Chiara Drive,Vaughan,Ontario,L6A 3B1
45.3646292,-75.770736,23,Chicago Private,Ottawa,Ontario,K2A 3G9
43.7764286,-79.3214835,10,Chichester Place,Toronto,Ontario,M1T 3J4
43.830937,-79.2885668,31,Chichester Road,Markham,Ontario,L3R 6Z8
43.8306324,-79.2890659,46,Chichester Road,Markham,Ontario,L3R 6Z8
43.8294922,-79.1405193,344,Chickadee Court,Pickering,Ontario,L1V 3Y9
43.7478133,-79.8092543,10,Chickadee Crescent,Brampton,Ontario,L6Z 3L5
45.2960389,-75.8679393,109,Chickasaw Crescent,Ottawa,Ontario,K2M 1H3
43.4330763,-80.4272293,28,Chicopee Park Court,Kitchener,Ontario,N2A 3X9
43.4334015,-80.4244653,2,Chicopee Terrace,Kitchener,Ontario,N2A 3X9
43.6758715,-79.3987953,31,Chicora Avenue,Toronto,Ontario,M5R 1R2
46.5179455,-84.255697,71,Chicora Crescent,Sault Ste. Marie,Ontario,P6A 5G1
43.7891399,-79.5716903,11,Chicory Gate,Vaughan,Ontario,L4L 1S6
43.8206672,-79.2200323,6,Chicory Lane,Toronto,Ontario,M1X 1Y3
42.953281,-81.236944,722,Chiddington Avenue,London,Ontario,N6C 2T1
42.9521323,-81.2338182,13,Chiddington Gate,London,Ontario,N6C 2T1
43.812632,-79.3297777,41,Chiefswood Square,Toronto,Ontario,M1W 2Y2
44.3578001,-79.6884702,59,Chieftain Crescent,Barrie,Ontario,L4N 2Z4
44.3600468,-79.6914752,119,Chieftain Crescent,Barrie,Ontario,L4N 8V8
43.2239221,-79.9554321,31,Chifney Lane,Hamilton,Ontario,L9K 1J9
50.8035962,-120.3144047,354,Chilco Avenue,Kamloops,British Columbia,V2H 1L9
43.9318569,-78.7018242,20,Childs Court,Clarington,Ontario,L1C 5B8
43.7399222,-79.2534041,106,Chillery Avenue,Toronto,Ontario,M1K 4V4
43.5281772,-80.30342,32,Chillico Drive,Guelph,Ontario,N1K 1S5
43.4370864,-80.3342051,106,Chilligo Road,Cambridge,Ontario,N3C 1B7
43.8590805,-79.3334968,17,Chillwood Court,Markham,Ontario,L3R 9P6
43.8595663,-79.3338969,20,Chillwood Court,Markham,Ontario,L3R 9P6
43.8157286,-79.4500745,48,Chilmar Crescent,Vaughan,Ontario,L4J 8L7
43.8160511,-79.4501503,54,Chilmar Crescent,Vaughan,Ontario,L4J 8L7
43.8161315,-79.45017,56,Chilmar Crescent,Vaughan,Ontario,L4J 8L7
43.6948711,-79.4265329,82,Chiltern Hill Road,Toronto,Ontario,M6C 1W4
43.859827,-79.328909,12,Chimenti Court,Markham,Ontario,L3R 9N6
43.8600618,-79.3289839,16,Chimenti Court,Markham,Ontario,L3R 9N6
43.6259508,-79.4916672,16,Chimes Lane,Toronto,Ontario,M8Y 1G4
45.2520873,-75.7494622,531,Chimney Corner Terrace,Ottawa,Ontario,K2J 6E2
45.3126648,-75.884655,23,Chimo Drive,Ottawa,Ontario,K2L 2C7
43.7087264,-79.2430795,56,Chine Drive,Toronto,Ontario,M1M 2K8
45.4503487,-75.4895026,215,Chinian Street,Ottawa,Ontario,K4A 0Z3
50.6575339,-120.3470813,335,Chino Place,Kamloops,British Columbia,V2E 2R2
44.6902449,-63.571895,26,Chinook Court,Dartmouth,Nova Scotia,B3A 4Y4
45.3405496,-75.8055596,10,Chinook Crescent,Ottawa,Ontario,K2B 8S8
43.3921325,-80.2789535,51,Chipcase Court,Cambridge,Ontario,N1T 1C0
43.2135232,-79.883057,81,Chipman Avenue,Hamilton,Ontario,L9C 3B3
44.5742689,-75.7053913,121,Chipman Road,Brockville,Ontario,K6V 3T2
43.4206928,-80.2999018,135,Chipman Street,Cambridge,Ontario,N1T 2K8
43.7433116,-79.7644595,81,Chipmunk Crescent,Brampton,Ontario,L6R 1T4
44.3128923,-76.7031603,170,Chipmunk Ridge Road,Loyalist,Ontario,K7P 2Z9
43.8126058,-79.1001316,659,Chipmunk Street,Pickering,Ontario,L1V 2W8
43.8127537,-79.1008525,666,Chipmunk Street,Pickering,Ontario,L1V 2W8
43.8399727,-79.5520408,10,Chipmunk Trail,Vaughan,Ontario,L4H 2Z7
43.8396127,-79.5520413,11,Chipmunk Trail,Vaughan,Ontario,L4H 2Z7
43.8395342,-79.5524519,19,Chipmunk Trail,Vaughan,Ontario,L4H 2Z7
43.8397373,-79.5532718,36,Chipmunk Trail,Vaughan,Ontario,L4H 2Z7
44.3977966,-79.6514725,21,Chippawa Court,Barrie,Ontario,L4M 6M2
44.3978084,-79.6514794,21,Chippawa Court,Barrie,Ontario,L4M 6M2
45.4053845,-77.6466196,307,Chippawa Road,Madawaska Valley,Ontario,K0J 1L0
